Time,High,Low,Open,Close,Volume
2017-03-16 23:15:00,2e-07,1.9e-07,2e-07,2e-07,0.0082756
2017-03-16 23:20:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00014904
2017-03-16 23:25:00,2e-07,2e-07,2e-07,2e-07,0.00800069
2017-03-16 23:30:00,2e-07,1.9e-07,2e-07,2e-07,0.14971823
2017-03-16 23:35:00,2e-07,2e-07,2e-07,2e-07,0.10439521
2017-03-16 23:40:00,2e-07,2e-07,2e-07,2e-07,0.01522577
2017-03-16 23:45:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0232275
2017-03-16 23:50:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.01846939
2017-03-16 23:55:00,2e-07,1.9e-07,2e-07,1.9e-07,0.45923562
2017-03-17 00:00:00,2e-07,1.9e-07,2e-07,2e-07,0.10214421
2017-03-17 00:05:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.05470969
2017-03-17 00:10:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.000836
2017-03-17 00:15:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 00:20:00,2e-07,1.9e-07,2e-07,2e-07,0.71943581
2017-03-17 00:25:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 00:30:00,2e-07,1.9e-07,1.9e-07,2e-07,0.21523348
2017-03-17 00:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.01117584
2017-03-17 00:40:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.39270576
2017-03-17 00:45:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.03143697
2017-03-17 00:50:00,2e-07,1.9e-07,2e-07,2e-07,0.07083065
2017-03-17 00:55:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 01:00:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.22662097
2017-03-17 01:05:00,2e-07,1.9e-07,2e-07,1.9e-07,0.22303869
2017-03-17 01:10:00,2e-07,1.9e-07,2e-07,2e-07,0.00822108
2017-03-17 01:15:00,2e-07,1.9e-07,2e-07,1.9e-07,2.41629279
2017-03-17 01:20:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.08081638
2017-03-17 01:25:00,2e-07,1.9e-07,1.9e-07,2e-07,0.50391406
2017-03-17 01:30:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.06745526
2017-03-17 01:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.24701254
2017-03-17 01:40:00,2e-07,1.9e-07,2e-07,2e-07,0.01654588
2017-03-17 01:45:00,2e-07,1.9e-07,2e-07,1.9e-07,0.23383944
2017-03-17 01:50:00,2e-07,2e-07,2e-07,2e-07,0.00257602
2017-03-17 01:55:00,2e-07,2e-07,2e-07,2e-07,0.02861414
2017-03-17 02:00:00,2e-07,1.9e-07,2e-07,1.9e-07,0.0638385
2017-03-17 02:05:00,2e-07,2e-07,2e-07,2e-07,1.27518933
2017-03-17 02:10:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00392887
2017-03-17 02:15:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.82701677
2017-03-17 02:20:00,2e-07,1.9e-07,2e-07,2e-07,0.00591419
2017-03-17 02:25:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 02:30:00,2e-07,1.9e-07,2e-07,1.9e-07,1.61030351
2017-03-17 02:35:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00636534
2017-03-17 02:40:00,2e-07,1.9e-07,2e-07,2e-07,0.25264525
2017-03-17 02:45:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 02:50:00,2e-07,2e-07,2e-07,2e-07,0.40978549
2017-03-17 02:55:00,2e-07,1.9e-07,1.9e-07,2e-07,4.0089749
2017-03-17 03:00:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.01101257
2017-03-17 03:05:00,2e-07,1.9e-07,2e-07,2e-07,0.43443636
2017-03-17 03:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00109146
2017-03-17 03:15:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.04460731
2017-03-17 03:20:00,2e-07,1.9e-07,2e-07,1.9e-07,0.0201783
2017-03-17 03:25:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00893498
2017-03-17 03:30:00,2e-07,2e-07,2e-07,2e-07,0.00019974
2017-03-17 03:35:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0001513
2017-03-17 03:40:00,2e-07,1.9e-07,2e-07,2e-07,0.15000002
2017-03-17 03:45:00,2e-07,2e-07,2e-07,2e-07,0.05938801
2017-03-17 03:50:00,2e-07,2e-07,2e-07,2e-07,0.05757541
2017-03-17 03:55:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00110295
2017-03-17 04:00:00,2e-07,2e-07,2e-07,2e-07,0.01532236
2017-03-17 04:05:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.33377999
2017-03-17 04:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.12313356
2017-03-17 04:15:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.00253219
2017-03-17 04:20:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.00070134
2017-03-17 04:25:00,2e-07,1.9e-07,1.9e-07,2e-07,0.16020271
2017-03-17 04:30:00,2e-07,1.9e-07,1.9e-07,2e-07,0.08873111
2017-03-17 04:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.47913288
2017-03-17 04:40:00,2e-07,2e-07,2e-07,2e-07,0.08758543
2017-03-17 04:45:00,2e-07,1.9e-07,1.9e-07,2e-07,0.05227944
2017-03-17 04:50:00,2e-07,2e-07,2e-07,2e-07,10.00390845
2017-03-17 04:55:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00093333
2017-03-17 05:00:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00528257
2017-03-17 05:05:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00646658
2017-03-17 05:10:00,2e-07,1.9e-07,1.9e-07,1.9e-07,1.32860099
2017-03-17 05:15:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.9519116
2017-03-17 05:20:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.27126773
2017-03-17 05:25:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00012939
2017-03-17 05:30:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00100605
2017-03-17 05:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.29412678
2017-03-17 05:40:00,2e-07,1.9e-07,2e-07,1.9e-07,0.05189962
2017-03-17 05:45:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.00010537
2017-03-17 05:50:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00099881
2017-03-17 05:55:00,2e-07,1.9e-07,1.9e-07,2e-07,0.02709458
2017-03-17 06:00:00,2e-07,2e-07,2e-07,2e-07,0.4
2017-03-17 06:05:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 06:10:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.013585
2017-03-17 06:15:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00513001
2017-03-17 06:20:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.00183951
2017-03-17 06:25:00,2e-07,2e-07,2e-07,2e-07,0.4212295
2017-03-17 06:30:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.01751353
2017-03-17 06:35:00,2e-07,1.9e-07,2e-07,2e-07,0.25519764
2017-03-17 06:40:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.87132205
2017-03-17 06:45:00,2e-07,2e-07,2e-07,2e-07,0.02
2017-03-17 06:50:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.01294376
2017-03-17 06:55:00,2e-07,1.9e-07,2e-07,2e-07,0.00960277
2017-03-17 07:00:00,2e-07,1.9e-07,1.9e-07,2e-07,0.36042139
2017-03-17 07:05:00,2e-07,1.9e-07,1.9e-07,2e-07,0.47793773
2017-03-17 07:10:00,2e-07,2e-07,2e-07,2e-07,1.3
2017-03-17 07:15:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,5.35032353
2017-03-17 07:20:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.10211106
2017-03-17 07:25:00,2e-07,1.9e-07,1.9e-07,2e-07,0.0748765
2017-03-17 07:30:00,2e-07,1.9e-07,2e-07,1.9e-07,0.01988774
2017-03-17 07:35:00,2e-07,2e-07,2e-07,2e-07,0.02263346
2017-03-17 07:40:00,2e-07,2e-07,2e-07,2e-07,0.001224
2017-03-17 07:45:00,2e-07,1.9e-07,1.9e-07,1.9e-07,3.04689793
2017-03-17 07:50:00,2e-07,1.9e-07,2e-07,2e-07,5.96216658
2017-03-17 07:55:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0280725
2017-03-17 08:00:00,2e-07,1.9e-07,2e-07,2e-07,0.00546971
2017-03-17 08:05:00,2e-07,2e-07,2e-07,2e-07,1.85362548
2017-03-17 08:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.02275375
2017-03-17 08:15:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00037197
2017-03-17 08:20:00,2e-07,2e-07,2e-07,2e-07,0.05965848
2017-03-17 08:25:00,2e-07,1.9e-07,2e-07,1.9e-07,2.57377895
2017-03-17 08:30:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.00363556
2017-03-17 08:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.19131287
2017-03-17 08:40:00,2e-07,1.9e-07,2e-07,1.9e-07,0.0264094
2017-03-17 08:45:00,2e-07,1.9e-07,2e-07,1.9e-07,0.03542996
2017-03-17 08:50:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00380003
2017-03-17 08:55:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.07757974
2017-03-17 09:00:00,2e-07,1.9e-07,2e-07,1.9e-07,0.37955007
2017-03-17 09:05:00,2e-07,1.9e-07,2e-07,1.9e-07,1.44453005
2017-03-17 09:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.58071768
2017-03-17 09:15:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00442967
2017-03-17 09:20:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00266542
2017-03-17 09:25:00,2e-07,1.9e-07,2e-07,2e-07,0.16415106
2017-03-17 09:30:00,2e-07,1.9e-07,1.9e-07,2e-07,19.00000564
2017-03-17 09:35:00,2e-07,1.8e-07,2e-07,2e-07,27.62514462
2017-03-17 09:40:00,2e-07,1.9e-07,1.9e-07,2e-07,0.01490424
2017-03-17 09:45:00,1.9e-07,1.8e-07,1.8e-07,1.8e-07,0.16059192
2017-03-17 09:50:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,4.32915019
2017-03-17 09:55:00,2e-07,1.9e-07,1.9e-07,2e-07,1.41743832
2017-03-17 10:00:00,2e-07,1.9e-07,1.9e-07,2e-07,0.3995851
2017-03-17 10:05:00,2e-07,1.9e-07,1.9e-07,2e-07,0.07318991
2017-03-17 10:10:00,2e-07,1.9e-07,1.9e-07,2e-07,12.7612422
2017-03-17 10:15:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 10:20:00,2e-07,1.9e-07,1.9e-07,2e-07,0.03769694
2017-03-17 10:25:00,2e-07,2e-07,2e-07,2e-07,0.04008056
2017-03-17 10:30:00,2e-07,1.9e-07,1.9e-07,2e-07,0.02369278
2017-03-17 10:35:00,2e-07,1.9e-07,1.9e-07,2e-07,0.17441568
2017-03-17 10:40:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 10:45:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 10:50:00,2e-07,1.9e-07,1.9e-07,2e-07,0.09950711
2017-03-17 10:55:00,2e-07,2e-07,2e-07,2e-07,0.001
2017-03-17 11:00:00,2e-07,1.9e-07,2e-07,2e-07,0.016266
2017-03-17 11:05:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.0791808
2017-03-17 11:10:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.0177468
2017-03-17 11:15:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00090383
2017-03-17 11:20:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.04324597
2017-03-17 11:25:00,2e-07,1.9e-07,1.9e-07,2e-07,0.04931561
2017-03-17 11:30:00,2e-07,1.9e-07,2e-07,2e-07,0.97796953
2017-03-17 11:35:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00011494
2017-03-17 11:40:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.54194508
2017-03-17 11:45:00,2e-07,1.9e-07,2e-07,1.9e-07,0.01688263
2017-03-17 11:50:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00035779
2017-03-17 11:55:00,2e-07,2e-07,2e-07,2e-07,0.00170106
2017-03-17 12:00:00,2e-07,2e-07,2e-07,2e-07,0.20012138
2017-03-17 12:05:00,2e-07,1.9e-07,2e-07,2e-07,0.00016364
2017-03-17 12:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.01621396
2017-03-17 12:15:00,2e-07,1.9e-07,2e-07,2e-07,0.02093613
2017-03-17 12:20:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00720581
2017-03-17 12:25:00,2e-07,1.9e-07,2e-07,2e-07,2.00574088
2017-03-17 12:30:00,2e-07,1.9e-07,2e-07,1.9e-07,1.02542291
2017-03-17 12:35:00,2e-07,1.9e-07,1.9e-07,2e-07,5.09521795
2017-03-17 12:40:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.58176388
2017-03-17 12:45:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.04265162
2017-03-17 12:50:00,2e-07,1.9e-07,1.9e-07,2e-07,0.11353996
2017-03-17 12:55:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.71118142
2017-03-17 13:00:00,2e-07,1.9e-07,2e-07,1.9e-07,0.0090418
2017-03-17 13:05:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.01435287
2017-03-17 13:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.02290302
2017-03-17 13:15:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00028652
2017-03-17 13:20:00,2e-07,1.9e-07,2e-07,2e-07,0.00090574
2017-03-17 13:25:00,2e-07,1.9e-07,1.9e-07,2e-07,0.11222737
2017-03-17 13:30:00,2e-07,2e-07,2e-07,2e-07,0.0447691
2017-03-17 13:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.12765186
2017-03-17 13:40:00,2e-07,1.9e-07,2e-07,2e-07,1.20521253
2017-03-17 13:45:00,2e-07,1.9e-07,1.9e-07,1.9e-07,8.36736853
2017-03-17 13:50:00,2e-07,1.9e-07,2e-07,1.9e-07,0.20047431
2017-03-17 13:55:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00296742
2017-03-17 14:00:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.0
2017-03-17 14:05:00,2e-07,1.9e-07,1.9e-07,2e-07,0.36407927
2017-03-17 14:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.0223592
2017-03-17 14:15:00,2e-07,1.9e-07,1.9e-07,2e-07,1.46046776
2017-03-17 14:20:00,2e-07,1.9e-07,2e-07,1.9e-07,0.855
2017-03-17 14:25:00,2e-07,1.9e-07,2e-07,1.9e-07,0.02674375
2017-03-17 14:30:00,2e-07,1.9e-07,2e-07,2e-07,0.12541697
2017-03-17 14:35:00,2e-07,1.9e-07,2e-07,2e-07,0.12207062
2017-03-17 14:40:00,2e-07,1.9e-07,2e-07,2e-07,1.40104557
2017-03-17 14:45:00,2e-07,2e-07,2e-07,2e-07,0.12817525
2017-03-17 14:50:00,2e-07,1.9e-07,2e-07,2e-07,0.13747839
2017-03-17 14:55:00,2e-07,1.9e-07,2e-07,2e-07,0.01862519
2017-03-17 15:00:00,2e-07,1.9e-07,2e-07,2e-07,0.03614025
2017-03-17 15:05:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00107183
2017-03-17 15:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.02196332
2017-03-17 15:15:00,2e-07,2e-07,2e-07,2e-07,1.12e-06
2017-03-17 15:20:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00387529
2017-03-17 15:25:00,2e-07,2e-07,2e-07,2e-07,0.00049292
2017-03-17 15:30:00,2e-07,1.9e-07,2e-07,2e-07,0.10049258
2017-03-17 15:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00990332
2017-03-17 15:40:00,2e-07,2e-07,2e-07,2e-07,0.00030235
2017-03-17 15:45:00,2e-07,1.9e-07,2e-07,2e-07,0.17265212
2017-03-17 15:50:00,2e-07,1.9e-07,2e-07,1.9e-07,0.01812244
2017-03-17 15:55:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.0427123
2017-03-17 16:00:00,2e-07,1.9e-07,1.9e-07,2e-07,0.0208677
2017-03-17 16:05:00,2e-07,1.9e-07,2e-07,2e-07,0.02654278
2017-03-17 16:10:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00421769
2017-03-17 16:15:00,2e-07,1.9e-07,2e-07,2e-07,0.0069717
2017-03-17 16:20:00,2e-07,1.9e-07,2e-07,2e-07,1.85004313
2017-03-17 16:25:00,2e-07,1.9e-07,2e-07,2e-07,0.04210887
2017-03-17 16:30:00,2e-07,1.9e-07,1.9e-07,2e-07,0.03334369
2017-03-17 16:35:00,2e-07,1.9e-07,1.9e-07,2e-07,0.07274444
2017-03-17 16:40:00,2e-07,1.9e-07,2e-07,2e-07,0.04092183
2017-03-17 16:45:00,2e-07,1.9e-07,2e-07,1.9e-07,0.02743847
2017-03-17 16:50:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.21515335
2017-03-17 16:55:00,2e-07,1.9e-07,1.9e-07,2e-07,0.48180969
2017-03-17 17:00:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.019
2017-03-17 17:05:00,2e-07,2e-07,2e-07,2e-07,0.00029015
2017-03-17 17:10:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.02464323
2017-03-17 17:15:00,2e-07,1.9e-07,1.9e-07,2e-07,0.18017876
2017-03-17 17:20:00,2e-07,2e-07,2e-07,2e-07,0.00859435
2017-03-17 17:25:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00010162
2017-03-17 17:30:00,2e-07,2e-07,2e-07,2e-07,0.00581875
2017-03-17 17:35:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00815392
2017-03-17 17:40:00,2e-07,1.9e-07,2e-07,2e-07,0.00098802
2017-03-17 17:45:00,2e-07,2e-07,2e-07,2e-07,0.00024541
2017-03-17 17:50:00,2e-07,1.9e-07,2e-07,2e-07,0.14582743
2017-03-17 17:55:00,2e-07,1.9e-07,1.9e-07,2e-07,0.50047855
2017-03-17 18:00:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00249332
2017-03-17 18:05:00,2e-07,1.9e-07,1.9e-07,2e-07,0.15301572
2017-03-17 18:10:00,2e-07,1.9e-07,2e-07,2e-07,0.35035844
2017-03-17 18:15:00,2e-07,1.9e-07,2e-07,1.9e-07,0.11161437
2017-03-17 18:20:00,2e-07,2e-07,2e-07,2e-07,0.0224486
2017-03-17 18:25:00,2e-07,2e-07,2e-07,2e-07,0.00374427
2017-03-17 18:30:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.1529481
2017-03-17 18:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.13154927
2017-03-17 18:40:00,2e-07,1.9e-07,2e-07,1.9e-07,1.21e-05
2017-03-17 18:45:00,2e-07,1.9e-07,2e-07,1.9e-07,0.2693263
2017-03-17 18:50:00,2e-07,2e-07,2e-07,2e-07,1e-08
2017-03-17 18:55:00,2e-07,1.9e-07,2e-07,2e-07,0.10249719
2017-03-17 19:00:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00099983
2017-03-17 19:05:00,2e-07,1.9e-07,2e-07,2e-07,0.02297806
2017-03-17 19:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00218361
2017-03-17 19:15:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.00897185
2017-03-17 19:20:00,2e-07,2e-07,2e-07,2e-07,0.00322127
2017-03-17 19:25:00,2e-07,1.9e-07,2e-07,1.9e-07,0.10444233
2017-03-17 19:30:00,2e-07,1.9e-07,2e-07,1.9e-07,0.05297732
2017-03-17 19:35:00,2e-07,2e-07,2e-07,2e-07,4.4e-07
2017-03-17 19:40:00,2e-07,1.9e-07,2e-07,1.9e-07,0.01142186
2017-03-17 19:45:00,2e-07,1.9e-07,2e-07,2e-07,6.43678573
2017-03-17 19:50:00,2e-07,1.9e-07,2e-07,1.9e-07,0.16400463
2017-03-17 19:55:00,2e-07,1.9e-07,1.9e-07,2e-07,0.05928105
2017-03-17 20:00:00,2e-07,1.9e-07,1.9e-07,2e-07,2.077
2017-03-17 20:05:00,2e-07,1.9e-07,2e-07,1.9e-07,2.03138062
2017-03-17 20:10:00,2e-07,1.9e-07,2e-07,1.9e-07,0.23014364
2017-03-17 20:15:00,2e-07,1.9e-07,2e-07,2e-07,0.0004755
2017-03-17 20:20:00,2e-07,1.9e-07,2e-07,1.9e-07,0.0023043
2017-03-17 20:25:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 20:30:00,2e-07,1.9e-07,2e-07,2e-07,0.33633019
2017-03-17 20:35:00,2e-07,2e-07,2e-07,2e-07,0.00110468
2017-03-17 20:40:00,2e-07,2e-07,2e-07,2e-07,0.05040684
2017-03-17 20:45:00,2e-07,1.9e-07,2e-07,2e-07,1.37025146
2017-03-17 20:50:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.51001141
2017-03-17 20:55:00,2e-07,1.9e-07,1.9e-07,2e-07,0.0049589
2017-03-17 21:00:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.08381491
2017-03-17 21:05:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,5.83e-06
2017-03-17 21:10:00,2e-07,2e-07,2e-07,2e-07,0.01019673
2017-03-17 21:15:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 21:20:00,2e-07,1.9e-07,1.9e-07,2e-07,0.10206284
2017-03-17 21:25:00,2e-07,1.9e-07,1.9e-07,2e-07,0.03503157
2017-03-17 21:30:00,2e-07,1.9e-07,1.9e-07,2e-07,1.443e-05
2017-03-17 21:35:00,2e-07,1.9e-07,1.9e-07,2e-07,2.05361119
2017-03-17 21:40:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.00347711
2017-03-17 21:45:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.17783228
2017-03-17 21:50:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.002653
2017-03-17 21:55:00,2e-07,2e-07,2e-07,2e-07,0.006
2017-03-17 22:00:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.01109257
2017-03-17 22:05:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,4.05355152
2017-03-17 22:10:00,2e-07,1.9e-07,2e-07,2e-07,0.23657878
2017-03-17 22:15:00,2e-07,1.9e-07,2e-07,1.9e-07,0.03559082
2017-03-17 22:20:00,2e-07,1.9e-07,2e-07,1.9e-07,2.03022297
2017-03-17 22:25:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,10.20738564
2017-03-17 22:30:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-17 22:35:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00126057
2017-03-17 22:40:00,2e-07,1.9e-07,2e-07,2e-07,0.02358872
2017-03-17 22:45:00,2e-07,1.9e-07,2e-07,2e-07,0.0008823
2017-03-17 22:50:00,2e-07,1.9e-07,1.9e-07,2e-07,0.10507
2017-03-17 22:55:00,2e-07,1.9e-07,2e-07,1.9e-07,0.06493246
2017-03-17 23:00:00,2e-07,1.9e-07,2e-07,1.9e-07,0.06958747
2017-03-17 23:05:00,2e-07,1.9e-07,1.9e-07,2e-07,0.01808842
2017-03-17 23:10:00,2e-07,1.9e-07,1.9e-07,2e-07,0.01294944
2017-03-17 23:15:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00327014
2017-03-17 23:20:00,2e-07,1.9e-07,1.9e-07,2e-07,0.04795033
2017-03-17 23:25:00,2e-07,1.9e-07,2e-07,2e-07,0.1354953
2017-03-17 23:30:00,2e-07,1.9e-07,2e-07,2e-07,0.43176543
2017-03-17 23:35:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00025637
2017-03-17 23:40:00,2e-07,2e-07,2e-07,2e-07,1e-08
2017-03-17 23:45:00,2e-07,1.9e-07,2e-07,1.9e-07,0.01109058
2017-03-17 23:50:00,2e-07,2e-07,2e-07,2e-07,0.00423903
2017-03-17 23:55:00,2e-07,2e-07,2e-07,2e-07,0.00035154
2017-03-18 00:00:00,2e-07,1.9e-07,2e-07,2e-07,0.6371794
2017-03-18 00:05:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.01697745
2017-03-18 00:10:00,2e-07,1.9e-07,2e-07,2e-07,0.99952073
2017-03-18 00:15:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.01012324
2017-03-18 00:20:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,2.702e-05
2017-03-18 00:25:00,2e-07,2e-07,2e-07,2e-07,0.1022592
2017-03-18 00:30:00,2e-07,1.9e-07,1.9e-07,2e-07,0.0455864
2017-03-18 00:35:00,2e-07,1.9e-07,2e-07,2e-07,0.02249851
2017-03-18 00:40:00,2e-07,1.9e-07,1.9e-07,2e-07,0.02385349
2017-03-18 00:45:00,2e-07,2e-07,2e-07,2e-07,0.0008
2017-03-18 00:50:00,2e-07,1.9e-07,1.9e-07,2e-07,1.97539697
2017-03-18 00:55:00,2e-07,1.9e-07,2e-07,1.9e-07,0.31718687
2017-03-18 01:00:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.19035626
2017-03-18 01:05:00,2e-07,1.9e-07,1.9e-07,2e-07,0.11698908
2017-03-18 01:10:00,1.9e-07,1.9e-07,1.9e-07,1.9e-07,0.08689754
2017-03-18 01:15:00,2e-07,1.9e-07,1.9e-07,2e-07,0.01121
2017-03-18 01:20:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-18 01:25:00,2e-07,2e-07,2e-07,2e-07,1.0101549
2017-03-18 01:30:00,2e-07,1.9e-07,1.9e-07,2e-07,0.00191479
2017-03-18 01:35:00,2e-07,1.9e-07,2e-07,2e-07,0.53380508
2017-03-18 01:40:00,2e-07,1.9e-07,2e-07,2e-07,0.00034035
2017-03-18 01:45:00,2e-07,1.9e-07,2e-07,2e-07,0.00100043
2017-03-18 01:50:00,2e-07,1.9e-07,2e-07,1.9e-07,0.00020987
2017-03-18 01:55:00,2e-07,1.9e-07,2e-07,2e-07,0.04280837
2017-03-18 02:00:00,2e-07,1.9e-07,2e-07,2e-07,0.00107896
2017-03-18 02:05:00,2e-07,1.9e-07,2e-07,2e-07,0.10538355
2017-03-18 02:10:00,2e-07,1.9e-07,1.9e-07,1.9e-07,0.00368961
2017-03-18 02:15:00,2e-07,1.9e-07,1.9e-07,2e-07,0.40925969
2017-03-18 02:20:00,2e-07,1.9e-07,2e-07,1.9e-07,0.42296883
2017-03-18 02:25:00,2e-07,1.9e-07,2e-07,2e-07,0.04720942
2017-03-18 02:30:00,2e-07,2e-07,2e-07,2e-07,0.0
2017-03-18 02:35:00,2e-07,1.9e-07,2e-07,2e-07,0.00258117
