,period,v_t,v_hi,v_lo,bid,ask
22786,2017-09-16 19:59:00+00:00,404530.0,404530.0,404530.0,404627.0,405900.0
22787,2017-09-16 20:00:00+00:00,405990.0,405990.0,405990.0,405919.0,405990.0
22788,2017-09-16 20:01:00+00:00,405000.0,405000.0,405000.0,404910.0,405883.0
22789,2017-09-16 20:02:00+00:00,404705.0,404705.0,404705.0,404705.0,404975.0
22790,2017-09-16 20:03:00+00:00,404705.0,404705.0,404705.0,404705.0,404925.0
22791,2017-09-16 20:04:00+00:00,405000.0,405000.0,405000.0,405000.0,405090.0
22792,2017-09-16 20:05:00+00:00,405453.0,405453.0,405453.0,405330.0,405448.0
22793,2017-09-16 20:06:00+00:00,406530.0,406530.0,406530.0,406560.0,406849.0
22794,2017-09-16 20:07:00+00:00,406575.0,406575.0,406575.0,406100.0,406575.0
22795,2017-09-16 20:08:00+00:00,405020.0,405020.0,405020.0,406000.0,406592.0
22796,2017-09-16 20:09:00+00:00,406600.0,406600.0,406600.0,405430.0,406600.0
22797,2017-09-16 20:10:00+00:00,405718.0,405718.0,405718.0,405862.0,406541.0
22798,2017-09-16 20:11:00+00:00,406600.0,406600.0,406600.0,405955.0,406600.0
22799,2017-09-16 20:12:00+00:00,406117.0,406117.0,406117.0,406117.0,406600.0
22800,2017-09-16 20:13:00+00:00,407700.0,407700.0,407700.0,407150.0,407700.0
22801,2017-09-16 20:14:00+00:00,407699.0,407699.0,407699.0,406581.0,407699.0
22802,2017-09-16 20:15:00+00:00,406488.0,406488.0,406488.0,406548.0,407000.0
22803,2017-09-16 20:16:00+00:00,406488.0,406488.0,406488.0,406598.0,407000.0
22804,2017-09-16 20:17:00+00:00,406100.0,406100.0,406100.0,406000.0,406100.0
22805,2017-09-16 20:18:00+00:00,405327.0,405327.0,405327.0,405327.0,405560.0
22806,2017-09-16 20:19:00+00:00,404490.0,404490.0,404490.0,404001.0,404490.0
22807,2017-09-16 20:20:00+00:00,404999.0,404999.0,404999.0,404234.0,404998.0
22808,2017-09-16 20:21:00+00:00,404999.0,404999.0,404999.0,404373.0,404900.0
22809,2017-09-16 20:22:00+00:00,404040.0,404040.0,404040.0,404023.0,404870.0
22810,2017-09-16 20:23:00+00:00,403907.0,403907.0,403907.0,404097.0,404587.0
22811,2017-09-16 20:24:00+00:00,404080.0,404080.0,404080.0,403650.0,404850.0
22812,2017-09-16 20:25:00+00:00,404024.0,404024.0,404024.0,404024.0,405000.0
22813,2017-09-16 20:26:00+00:00,403678.0,403678.0,403678.0,403551.0,404000.0
22814,2017-09-16 20:27:00+00:00,403648.0,403648.0,403648.0,403664.0,404725.0
22815,2017-09-16 20:28:00+00:00,404244.0,404244.0,404244.0,404177.0,404725.0
22816,2017-09-16 20:29:00+00:00,404725.0,404725.0,404725.0,404398.0,404900.0
22817,2017-09-16 20:30:00+00:00,405900.0,405900.0,405900.0,405940.0,406000.0
22818,2017-09-16 20:31:00+00:00,406322.0,406322.0,406322.0,405560.0,406321.0
22819,2017-09-16 20:32:00+00:00,406242.0,406242.0,406242.0,405310.0,405900.0
22820,2017-09-16 20:33:00+00:00,406242.0,406242.0,406242.0,405409.0,405900.0
22821,2017-09-16 20:34:00+00:00,404574.0,404574.0,404574.0,404361.0,404580.0
22822,2017-09-16 20:35:00+00:00,404574.0,404574.0,404574.0,404575.0,405377.0
22823,2017-09-16 20:36:00+00:00,404754.0,404754.0,404754.0,404574.0,405371.0
22824,2017-09-16 20:37:00+00:00,404754.0,404754.0,404754.0,404574.0,405264.0
22825,2017-09-16 20:38:00+00:00,405377.0,405377.0,405377.0,404688.0,405377.0
22826,2017-09-16 20:39:00+00:00,406500.0,406500.0,406500.0,405384.0,406500.0
22827,2017-09-16 20:40:00+00:00,406100.0,406100.0,406100.0,406100.0,406663.0
22828,2017-09-16 20:41:00+00:00,406396.0,406396.0,406396.0,406396.0,406442.0
22829,2017-09-16 20:42:00+00:00,406396.0,406396.0,406396.0,405855.0,406281.0
22830,2017-09-16 20:43:00+00:00,406396.0,406396.0,406396.0,405750.0,406272.0
22831,2017-09-16 20:44:00+00:00,406396.0,406396.0,406396.0,405806.0,406199.0
22832,2017-09-16 20:45:00+00:00,406088.0,406088.0,406088.0,405275.0,406088.0
22833,2017-09-16 20:46:00+00:00,406088.0,406088.0,406088.0,405275.0,405895.0
22834,2017-09-16 20:47:00+00:00,405877.0,405877.0,405877.0,405205.0,405876.0
22835,2017-09-16 20:48:00+00:00,405871.0,405871.0,405871.0,405369.0,405799.0
22836,2017-09-16 20:49:00+00:00,405369.0,405369.0,405369.0,405290.0,405390.0
22837,2017-09-16 20:50:00+00:00,405100.0,405100.0,405100.0,405100.0,405575.0
22838,2017-09-16 20:51:00+00:00,405097.0,405097.0,405097.0,405097.0,405100.0
22839,2017-09-16 20:52:00+00:00,404000.0,404000.0,404000.0,404000.0,404095.0
22840,2017-09-16 20:53:00+00:00,403430.0,403430.0,403430.0,403430.0,404000.0
22841,2017-09-16 20:54:00+00:00,403700.0,403700.0,403700.0,403700.0,403870.0
22842,2017-09-16 20:55:00+00:00,404199.0,404199.0,404199.0,403912.0,404199.0
22843,2017-09-16 20:56:00+00:00,404298.0,404298.0,404298.0,404358.0,404897.0
22844,2017-09-16 20:57:00+00:00,404900.0,404900.0,404900.0,404301.0,404900.0
22845,2017-09-16 20:58:00+00:00,404100.0,404100.0,404100.0,403912.0,404719.0
22846,2017-09-16 20:59:00+00:00,404887.0,404887.0,404887.0,404377.0,404887.0
22847,2017-09-16 21:00:00+00:00,404887.0,404887.0,404887.0,404459.0,404887.0
22848,2017-09-16 21:01:00+00:00,404887.0,404887.0,404887.0,404210.0,404825.0
22849,2017-09-16 21:02:00+00:00,404887.0,404887.0,404887.0,404211.0,404887.0
22850,2017-09-16 21:03:00+00:00,403010.0,403010.0,403010.0,403010.0,403410.0
22851,2017-09-16 21:04:00+00:00,402000.0,402000.0,402000.0,402000.0,402508.0
22852,2017-09-16 21:05:00+00:00,402490.0,402490.0,402490.0,402160.0,402507.0
22853,2017-09-16 21:06:00+00:00,402011.0,402011.0,402011.0,402043.0,402279.0
22854,2017-09-16 21:07:00+00:00,401184.0,401184.0,401184.0,400500.0,401173.0
22855,2017-09-16 21:08:00+00:00,400881.0,400881.0,400881.0,400533.0,400881.0
22856,2017-09-16 21:09:00+00:00,401999.0,401999.0,401999.0,401144.0,401999.0
22857,2017-09-16 21:10:00+00:00,400800.0,400800.0,400800.0,400800.0,400899.0
22858,2017-09-16 21:11:00+00:00,400670.0,400670.0,400670.0,400375.0,400670.0
22859,2017-09-16 21:12:00+00:00,401100.0,401100.0,401100.0,401324.0,401898.0
22860,2017-09-16 21:13:00+00:00,401169.0,401169.0,401169.0,401032.0,401899.0
22861,2017-09-16 21:14:00+00:00,401169.0,401169.0,401169.0,400839.0,401799.0
22862,2017-09-16 21:15:00+00:00,401169.0,401169.0,401169.0,401082.0,401741.0
22863,2017-09-16 21:16:00+00:00,401169.0,401169.0,401169.0,401044.0,401599.0
22864,2017-09-16 21:17:00+00:00,401599.0,401599.0,401599.0,401165.0,401600.0
22865,2017-09-16 21:18:00+00:00,403410.0,403410.0,403410.0,402178.0,403265.0
22866,2017-09-16 21:19:00+00:00,403409.0,403409.0,403409.0,402625.0,403410.0
22867,2017-09-16 21:20:00+00:00,403888.0,403888.0,403888.0,403460.0,403888.0
22868,2017-09-16 21:21:00+00:00,403585.0,403585.0,403585.0,403700.0,404777.0
22869,2017-09-16 21:22:00+00:00,403001.0,403001.0,403001.0,403001.0,403899.0
22870,2017-09-16 21:23:00+00:00,403300.0,403300.0,403300.0,403300.0,403900.0
22871,2017-09-16 21:24:00+00:00,403270.0,403270.0,403270.0,403002.0,403898.0
22872,2017-09-16 21:25:00+00:00,403380.0,403380.0,403380.0,403203.0,403900.0
22873,2017-09-16 21:26:00+00:00,403380.0,403380.0,403380.0,403099.0,403380.0
22874,2017-09-16 21:27:00+00:00,402599.0,402599.0,402599.0,402599.0,403484.0
22875,2017-09-16 21:28:00+00:00,402668.0,402668.0,402668.0,402220.0,402600.0
22876,2017-09-16 21:29:00+00:00,402140.0,402140.0,402140.0,402140.0,402265.0
22877,2017-09-16 21:30:00+00:00,402979.0,402979.0,402979.0,402205.0,402978.0
22878,2017-09-16 21:31:00+00:00,402977.0,402977.0,402977.0,402231.0,402977.0
22879,2017-09-16 21:32:00+00:00,403100.0,403100.0,403100.0,403079.0,404199.0
22880,2017-09-16 21:33:00+00:00,403066.0,403066.0,403066.0,403100.0,403499.0
22881,2017-09-16 21:34:00+00:00,404000.0,404000.0,404000.0,403899.0,404000.0
22882,2017-09-16 21:35:00+00:00,404132.0,404132.0,404132.0,404132.0,404995.0
22883,2017-09-16 21:36:00+00:00,404799.0,404799.0,404799.0,404087.0,404799.0
22884,2017-09-16 21:37:00+00:00,404799.0,404799.0,404799.0,404051.0,404798.0
22885,2017-09-16 21:38:00+00:00,405170.0,405170.0,405170.0,405035.0,405170.0
22886,2017-09-16 21:39:00+00:00,405700.0,405700.0,405700.0,405575.0,405777.0
22887,2017-09-16 21:40:00+00:00,406200.0,406200.0,406200.0,406200.0,406298.0
22888,2017-09-16 21:41:00+00:00,406293.0,406293.0,406293.0,406099.0,406293.0
22889,2017-09-16 21:42:00+00:00,405700.0,405700.0,405700.0,405217.0,405700.0
22890,2017-09-16 21:43:00+00:00,405164.0,405164.0,405164.0,405132.0,405164.0
22891,2017-09-16 21:44:00+00:00,405164.0,405164.0,405164.0,405061.0,405164.0
22892,2017-09-16 21:45:00+00:00,406400.0,406400.0,406400.0,406299.0,406400.0
22893,2017-09-16 21:46:00+00:00,406400.0,406400.0,406400.0,405331.0,406300.0
22894,2017-09-16 21:47:00+00:00,403410.0,403410.0,403410.0,404201.0,405529.0
22895,2017-09-16 21:48:00+00:00,404431.0,404431.0,404431.0,403654.0,404430.0
22896,2017-09-16 21:49:00+00:00,404000.0,404000.0,404000.0,403502.0,404000.0
22897,2017-09-16 21:50:00+00:00,406233.0,406233.0,406233.0,405446.0,406232.0
22898,2017-09-16 21:51:00+00:00,406757.0,406757.0,406757.0,406401.0,406757.0
22899,2017-09-16 21:52:00+00:00,408500.0,408500.0,408500.0,407880.0,408500.0
22900,2017-09-16 21:53:00+00:00,407030.0,407030.0,407030.0,407100.0,407884.0
22901,2017-09-16 21:54:00+00:00,408900.0,408900.0,408900.0,407230.0,408899.0
22902,2017-09-16 21:55:00+00:00,408850.0,408850.0,408850.0,408660.0,408848.0
22903,2017-09-16 21:56:00+00:00,408290.0,408290.0,408290.0,408290.0,408999.0
22904,2017-09-16 21:57:00+00:00,409000.0,409000.0,409000.0,408310.0,408993.0
22905,2017-09-16 21:58:00+00:00,409900.0,409900.0,409900.0,408311.0,409000.0
22906,2017-09-16 21:59:00+00:00,408101.0,408101.0,408101.0,408102.0,409103.0
22907,2017-09-16 22:00:00+00:00,407380.0,407380.0,407380.0,407240.0,407380.0
22908,2017-09-16 22:01:00+00:00,407453.0,407453.0,407453.0,407470.0,408358.0
22909,2017-09-16 22:02:00+00:00,407851.0,407851.0,407851.0,408016.0,408677.0
22910,2017-09-16 22:03:00+00:00,408678.0,408678.0,408678.0,408678.0,408700.0
22911,2017-09-16 22:04:00+00:00,407501.0,407501.0,407501.0,407501.0,407900.0
22912,2017-09-16 22:05:00+00:00,405971.0,405971.0,405971.0,405971.0,406075.0
22913,2017-09-16 22:06:00+00:00,406100.0,406100.0,406100.0,406100.0,407141.0
22914,2017-09-16 22:07:00+00:00,406999.0,406999.0,406999.0,406200.0,406423.0
22915,2017-09-16 22:08:00+00:00,408000.0,408000.0,408000.0,407183.0,408000.0
22916,2017-09-16 22:09:00+00:00,408000.0,408000.0,408000.0,407400.0,408000.0
22917,2017-09-16 22:10:00+00:00,408000.0,408000.0,408000.0,407410.0,407921.0
22918,2017-09-16 22:11:00+00:00,407400.0,407400.0,407400.0,407110.0,407999.0
22919,2017-09-16 22:12:00+00:00,408517.0,408517.0,408517.0,408016.0,408517.0
22920,2017-09-16 22:13:00+00:00,409900.0,409900.0,409900.0,409515.0,409900.0
22921,2017-09-16 22:14:00+00:00,410001.0,410001.0,410001.0,410001.0,410332.0
22922,2017-09-16 22:15:00+00:00,408630.0,408630.0,408630.0,408963.0,409077.0
22923,2017-09-16 22:16:00+00:00,408320.0,408320.0,408320.0,408320.0,408962.0
22924,2017-09-16 22:17:00+00:00,409802.0,409802.0,409802.0,409271.0,409802.0
22925,2017-09-16 22:18:00+00:00,410353.0,410353.0,410353.0,410354.0,411014.0
22926,2017-09-16 22:19:00+00:00,411015.0,411015.0,411015.0,411015.0,411039.0
22927,2017-09-16 22:20:00+00:00,412999.0,412999.0,412999.0,412550.0,412999.0
22928,2017-09-16 22:21:00+00:00,412273.0,412273.0,412273.0,412273.0,412499.0
22929,2017-09-16 22:22:00+00:00,412273.0,412273.0,412273.0,412273.0,412894.0
22930,2017-09-16 22:23:00+00:00,413300.0,413300.0,413300.0,413300.0,413600.0
22931,2017-09-16 22:24:00+00:00,413599.0,413599.0,413599.0,413300.0,413600.0
22932,2017-09-16 22:25:00+00:00,413600.0,413600.0,413600.0,413599.0,413648.0
22933,2017-09-16 22:26:00+00:00,413111.0,413111.0,413111.0,412850.0,413111.0
22934,2017-09-16 22:27:00+00:00,413094.0,413094.0,413094.0,412510.0,412900.0
22935,2017-09-16 22:28:00+00:00,412032.0,412032.0,412032.0,412031.0,412283.0
22936,2017-09-16 22:29:00+00:00,412283.0,412283.0,412283.0,412032.0,412283.0
22937,2017-09-16 22:30:00+00:00,412978.0,412978.0,412978.0,412700.0,412978.0
22938,2017-09-16 22:31:00+00:00,411049.0,411049.0,411049.0,411054.0,411469.0
22939,2017-09-16 22:32:00+00:00,411670.0,411670.0,411670.0,411480.0,412599.0
22940,2017-09-16 22:33:00+00:00,411500.0,411500.0,411500.0,411500.0,412508.0
22941,2017-09-16 22:34:00+00:00,411141.0,411141.0,411141.0,411441.0,411840.0
22942,2017-09-16 22:35:00+00:00,411459.0,411459.0,411459.0,411118.0,411459.0
22943,2017-09-16 22:36:00+00:00,410828.0,410828.0,410828.0,410823.0,410828.0
22944,2017-09-16 22:37:00+00:00,411113.0,411113.0,411113.0,411125.0,412129.0
22945,2017-09-16 22:38:00+00:00,411226.0,411226.0,411226.0,411226.0,411500.0
22946,2017-09-16 22:39:00+00:00,412239.0,412239.0,412239.0,411200.0,412000.0
22947,2017-09-16 22:40:00+00:00,410725.0,410725.0,410725.0,410725.0,411950.0
22948,2017-09-16 22:41:00+00:00,410725.0,410725.0,410725.0,410725.0,411726.0
22949,2017-09-16 22:42:00+00:00,410771.0,410771.0,410771.0,410771.0,411526.0
22950,2017-09-16 22:43:00+00:00,410668.0,410668.0,410668.0,410505.0,410668.0
22951,2017-09-16 22:44:00+00:00,410540.0,410540.0,410540.0,410536.0,410540.0
22952,2017-09-16 22:45:00+00:00,412506.0,412506.0,412506.0,411041.0,412448.0
22953,2017-09-16 22:46:00+00:00,411372.0,411372.0,411372.0,411106.0,411500.0
22954,2017-09-16 22:47:00+00:00,411000.0,411000.0,411000.0,411000.0,411899.0
22955,2017-09-16 22:48:00+00:00,411000.0,411000.0,411000.0,411000.0,411253.0
22956,2017-09-16 22:49:00+00:00,410740.0,410740.0,410740.0,410680.0,410750.0
22957,2017-09-16 22:50:00+00:00,410220.0,410220.0,410220.0,410040.0,410220.0
22958,2017-09-16 22:51:00+00:00,410900.0,410900.0,410900.0,410530.0,410900.0
22959,2017-09-16 22:52:00+00:00,410890.0,410890.0,410890.0,410450.0,410889.0
22960,2017-09-16 22:53:00+00:00,410888.0,410888.0,410888.0,410450.0,410800.0
22961,2017-09-16 22:54:00+00:00,410880.0,410880.0,410880.0,410806.0,410890.0
22962,2017-09-16 22:55:00+00:00,411000.0,411000.0,411000.0,410970.0,411718.0
22963,2017-09-16 22:56:00+00:00,410515.0,410515.0,410515.0,410520.0,410999.0
22964,2017-09-16 22:57:00+00:00,410515.0,410515.0,410515.0,410500.0,410515.0
22965,2017-09-16 22:58:00+00:00,410332.0,410332.0,410332.0,410332.0,410495.0
22966,2017-09-16 22:59:00+00:00,410050.0,410050.0,410050.0,410055.0,410200.0
22967,2017-09-16 23:00:00+00:00,410475.0,410475.0,410475.0,410026.0,410475.0
22968,2017-09-16 23:01:00+00:00,410480.0,410480.0,410480.0,410055.0,410475.0
22969,2017-09-16 23:02:00+00:00,410090.0,410090.0,410090.0,410090.0,410479.0
22970,2017-09-16 23:03:00+00:00,409995.0,409995.0,409995.0,409995.0,410000.0
22971,2017-09-16 23:04:00+00:00,409800.0,409800.0,409800.0,409730.0,409800.0
22972,2017-09-16 23:05:00+00:00,409650.0,409650.0,409650.0,409600.0,409650.0
22973,2017-09-16 23:06:00+00:00,410100.0,410100.0,410100.0,409800.0,410050.0
22974,2017-09-16 23:07:00+00:00,410000.0,410000.0,410000.0,409840.0,410000.0
22975,2017-09-16 23:08:00+00:00,409890.0,409890.0,409890.0,409540.0,409890.0
22976,2017-09-16 23:09:00+00:00,409879.0,409879.0,409879.0,409700.0,409879.0
22977,2017-09-16 23:10:00+00:00,409879.0,409879.0,409879.0,409770.0,409879.0
22978,2017-09-16 23:11:00+00:00,409770.0,409770.0,409770.0,409583.0,409765.0
22979,2017-09-16 23:12:00+00:00,409583.0,409583.0,409583.0,409301.0,409704.0
22980,2017-09-16 23:13:00+00:00,408914.0,408914.0,408914.0,408780.0,408914.0
22981,2017-09-16 23:14:00+00:00,407740.0,407740.0,407740.0,407740.0,407990.0
22982,2017-09-16 23:15:00+00:00,406855.0,406855.0,406855.0,406790.0,406850.0
22983,2017-09-16 23:16:00+00:00,410000.0,410000.0,410000.0,407263.0,408184.0
22984,2017-09-16 23:17:00+00:00,408000.0,408000.0,408000.0,407700.0,408000.0
22985,2017-09-16 23:18:00+00:00,407684.0,407684.0,407684.0,407590.0,407748.0
22986,2017-09-16 23:19:00+00:00,407282.0,407282.0,407282.0,407282.0,407490.0
22987,2017-09-16 23:20:00+00:00,408100.0,408100.0,408100.0,407774.0,408896.0
22988,2017-09-16 23:21:00+00:00,408900.0,408900.0,408900.0,408501.0,408900.0
22989,2017-09-16 23:22:00+00:00,408200.0,408200.0,408200.0,408200.0,408619.0
22990,2017-09-16 23:23:00+00:00,408150.0,408150.0,408150.0,408111.0,408150.0
22991,2017-09-16 23:24:00+00:00,408748.0,408748.0,408748.0,408300.0,408638.0
22992,2017-09-16 23:25:00+00:00,407000.0,407000.0,407000.0,407000.0,407234.0
22993,2017-09-16 23:26:00+00:00,406501.0,406501.0,406501.0,406502.0,407208.0
22994,2017-09-16 23:27:00+00:00,406760.0,406760.0,406760.0,406760.0,407220.0
22995,2017-09-16 23:28:00+00:00,406600.0,406600.0,406600.0,406600.0,407498.0
22996,2017-09-16 23:29:00+00:00,406600.0,406600.0,406600.0,406601.0,407484.0
22997,2017-09-16 23:30:00+00:00,406920.0,406920.0,406920.0,406800.0,406873.0
22998,2017-09-16 23:31:00+00:00,406830.0,406830.0,406830.0,406735.0,406795.0
22999,2017-09-16 23:32:00+00:00,406500.0,406500.0,406500.0,406250.0,406500.0
23000,2017-09-16 23:33:00+00:00,406000.0,406000.0,406000.0,406000.0,406244.0
23001,2017-09-16 23:34:00+00:00,406950.0,406950.0,406950.0,407157.0,407200.0
23002,2017-09-16 23:35:00+00:00,407199.0,407199.0,407199.0,407150.0,407199.0
23003,2017-09-16 23:36:00+00:00,406630.0,406630.0,406630.0,406550.0,407048.0
23004,2017-09-16 23:37:00+00:00,405999.0,405999.0,405999.0,405810.0,406000.0
23005,2017-09-16 23:38:00+00:00,405810.0,405810.0,405810.0,405810.0,406000.0
23006,2017-09-16 23:39:00+00:00,406050.0,406050.0,406050.0,406250.0,406700.0
23007,2017-09-16 23:40:00+00:00,406895.0,406895.0,406895.0,406894.0,407000.0
23008,2017-09-16 23:41:00+00:00,406390.0,406390.0,406390.0,406390.0,406495.0
23009,2017-09-16 23:42:00+00:00,406400.0,406400.0,406400.0,406100.0,406395.0
23010,2017-09-16 23:43:00+00:00,406400.0,406400.0,406400.0,406100.0,406355.0
23011,2017-09-16 23:44:00+00:00,406100.0,406100.0,406100.0,406000.0,406330.0
23012,2017-09-16 23:45:00+00:00,406725.0,406725.0,406725.0,406730.0,406825.0
23013,2017-09-16 23:46:00+00:00,406979.0,406979.0,406979.0,406730.0,406980.0
23014,2017-09-16 23:47:00+00:00,406969.0,406969.0,406969.0,406600.0,406969.0
23015,2017-09-16 23:48:00+00:00,406278.0,406278.0,406278.0,406110.0,406278.0
23016,2017-09-16 23:49:00+00:00,407500.0,407500.0,407500.0,407700.0,407891.0
23017,2017-09-16 23:50:00+00:00,408763.0,408763.0,408763.0,408001.0,408762.0
23018,2017-09-16 23:51:00+00:00,407700.0,407700.0,407700.0,407500.0,407700.0
23019,2017-09-16 23:52:00+00:00,408000.0,408000.0,408000.0,407730.0,408000.0
23020,2017-09-16 23:53:00+00:00,407990.0,407990.0,407990.0,407710.0,408000.0
23021,2017-09-16 23:54:00+00:00,408888.0,408888.0,408888.0,407501.0,408888.0
23022,2017-09-16 23:55:00+00:00,408788.0,408788.0,408788.0,407501.0,408788.0
23023,2017-09-16 23:56:00+00:00,408000.0,408000.0,408000.0,407800.0,408000.0
23024,2017-09-16 23:57:00+00:00,408719.0,408719.0,408719.0,408000.0,408719.0
23025,2017-09-16 23:58:00+00:00,408420.0,408420.0,408420.0,407270.0,407475.0
23026,2017-09-16 23:59:00+00:00,405780.0,405780.0,405780.0,405780.0,406768.0
23027,2017-09-17 00:00:00+00:00,405795.0,405795.0,405795.0,405795.0,406032.0
23028,2017-09-17 00:01:00+00:00,405499.0,405499.0,405499.0,405499.0,405795.0
23029,2017-09-17 00:02:00+00:00,404291.0,404291.0,404291.0,404291.0,404997.0
23030,2017-09-17 00:03:00+00:00,403061.0,403061.0,403061.0,403061.0,404289.0
23031,2017-09-17 00:04:00+00:00,403060.0,403060.0,403060.0,403060.0,403065.0
23032,2017-09-17 00:05:00+00:00,403090.0,403090.0,403090.0,403090.0,404998.0
23033,2017-09-17 00:06:00+00:00,404763.0,404763.0,404763.0,403999.0,404799.0
23034,2017-09-17 00:07:00+00:00,404797.0,404797.0,404797.0,403989.0,404499.0
23035,2017-09-17 00:08:00+00:00,404498.0,404498.0,404498.0,404000.0,404498.0
23036,2017-09-17 00:09:00+00:00,402200.0,402200.0,402200.0,402200.0,403021.0
23037,2017-09-17 00:10:00+00:00,402998.0,402998.0,402998.0,402490.0,402993.0
23038,2017-09-17 00:11:00+00:00,402499.0,402499.0,402499.0,402449.0,402550.0
23039,2017-09-17 00:12:00+00:00,403999.0,403999.0,403999.0,402787.0,403999.0
23040,2017-09-17 00:13:00+00:00,402444.0,402444.0,402444.0,402090.0,402444.0
23041,2017-09-17 00:14:00+00:00,400700.0,400700.0,400700.0,400700.0,401570.0
23042,2017-09-17 00:15:00+00:00,401375.0,401375.0,401375.0,401345.0,401375.0
23043,2017-09-17 00:16:00+00:00,401500.0,401500.0,401500.0,401350.0,401500.0
23044,2017-09-17 00:17:00+00:00,400590.0,400590.0,400590.0,400431.0,400590.0
23045,2017-09-17 00:18:00+00:00,400431.0,400431.0,400431.0,400509.0,400790.0
23046,2017-09-17 00:19:00+00:00,403498.0,403498.0,403498.0,402331.0,403497.0
23047,2017-09-17 00:20:00+00:00,401900.0,401900.0,401900.0,401599.0,401900.0
23048,2017-09-17 00:21:00+00:00,400001.0,400001.0,400001.0,400450.0,400876.0
23049,2017-09-17 00:22:00+00:00,400896.0,400896.0,400896.0,401100.0,401719.0
23050,2017-09-17 00:23:00+00:00,401999.0,401999.0,401999.0,401931.0,401999.0
23051,2017-09-17 00:24:00+00:00,402415.0,402415.0,402415.0,402415.0,403438.0
23052,2017-09-17 00:25:00+00:00,402419.0,402419.0,402419.0,402200.0,402419.0
23053,2017-09-17 00:26:00+00:00,402420.0,402420.0,402420.0,402062.0,402375.0
23054,2017-09-17 00:27:00+00:00,402500.0,402500.0,402500.0,402501.0,402900.0
23055,2017-09-17 00:28:00+00:00,403011.0,403011.0,403011.0,403011.0,403056.0
23056,2017-09-17 00:29:00+00:00,402150.0,402150.0,402150.0,402630.0,403105.0
23057,2017-09-17 00:30:00+00:00,402427.0,402427.0,402427.0,402270.0,402427.0
23058,2017-09-17 00:31:00+00:00,402100.0,402100.0,402100.0,402000.0,402057.0
23059,2017-09-17 00:32:00+00:00,401500.0,401500.0,401500.0,401400.0,401799.0
23060,2017-09-17 00:33:00+00:00,401800.0,401800.0,401800.0,401550.0,401998.0
23061,2017-09-17 00:34:00+00:00,403004.0,403004.0,403004.0,402901.0,403105.0
23062,2017-09-17 00:35:00+00:00,403100.0,403100.0,403100.0,403100.0,403105.0
23063,2017-09-17 00:36:00+00:00,403900.0,403900.0,403900.0,403420.0,403894.0
23064,2017-09-17 00:37:00+00:00,403220.0,403220.0,403220.0,403220.0,403795.0
23065,2017-09-17 00:38:00+00:00,403899.0,403899.0,403899.0,402781.0,403890.0
23066,2017-09-17 00:39:00+00:00,403899.0,403899.0,403899.0,403899.0,403900.0
23067,2017-09-17 00:40:00+00:00,403999.0,403999.0,403999.0,403999.0,404000.0
23068,2017-09-17 00:41:00+00:00,404999.0,404999.0,404999.0,404201.0,404999.0
23069,2017-09-17 00:42:00+00:00,405988.0,405988.0,405988.0,404202.0,405988.0
23070,2017-09-17 00:43:00+00:00,402881.0,402881.0,402881.0,402881.0,403600.0
23071,2017-09-17 00:44:00+00:00,403800.0,403800.0,403800.0,403800.0,403885.0
23072,2017-09-17 00:45:00+00:00,403688.0,403688.0,403688.0,403688.0,403710.0
23073,2017-09-17 00:46:00+00:00,402881.0,402881.0,402881.0,402881.0,403159.0
23074,2017-09-17 00:47:00+00:00,402860.0,402860.0,402860.0,402563.0,402860.0
23075,2017-09-17 00:48:00+00:00,402300.0,402300.0,402300.0,402300.0,402350.0
23076,2017-09-17 00:49:00+00:00,403180.0,403180.0,403180.0,402901.0,403180.0
23077,2017-09-17 00:50:00+00:00,403180.0,403180.0,403180.0,403025.0,403192.0
23078,2017-09-17 00:51:00+00:00,403240.0,403240.0,403240.0,403180.0,403676.0
23079,2017-09-17 00:52:00+00:00,403500.0,403500.0,403500.0,403210.0,403500.0
23080,2017-09-17 00:53:00+00:00,403798.0,403798.0,403798.0,403693.0,403798.0
23081,2017-09-17 00:54:00+00:00,403850.0,403850.0,403850.0,403700.0,403836.0
23082,2017-09-17 00:55:00+00:00,402900.0,402900.0,402900.0,402900.0,403623.0
23083,2017-09-17 00:56:00+00:00,404419.0,404419.0,404419.0,403747.0,404419.0
23084,2017-09-17 00:57:00+00:00,403958.0,403958.0,403958.0,403958.0,404770.0
23085,2017-09-17 00:58:00+00:00,404670.0,404670.0,404670.0,403950.0,404800.0
23086,2017-09-17 00:59:00+00:00,404000.0,404000.0,404000.0,403800.0,404599.0
23087,2017-09-17 01:00:00+00:00,404000.0,404000.0,404000.0,403800.0,404000.0
23088,2017-09-17 01:01:00+00:00,402800.0,402800.0,402800.0,402800.0,403290.0
23089,2017-09-17 01:02:00+00:00,402800.0,402800.0,402800.0,402760.0,402800.0
23090,2017-09-17 01:03:00+00:00,402360.0,402360.0,402360.0,402100.0,402359.0
23091,2017-09-17 01:04:00+00:00,402000.0,402000.0,402000.0,401900.0,402000.0
23092,2017-09-17 01:05:00+00:00,401352.0,401352.0,401352.0,401159.0,401352.0
23093,2017-09-17 01:06:00+00:00,401100.0,401100.0,401100.0,400999.0,401100.0
23094,2017-09-17 01:07:00+00:00,401347.0,401347.0,401347.0,401379.0,402405.0
23095,2017-09-17 01:08:00+00:00,401050.0,401050.0,401050.0,401050.0,401100.0
